X,Y,Class
1.046377807,-0.031955528,1
0.413329707,-1.07290494,1
0.963624147,0.450406136,1
0.191779099,1.056825755,1
0.985977158,0.299053805,1
1.194905905,0.044523286,1
0.316820732,1.149293078,1
0.851223387,-0.77054351,1
0.470746098,1.029536671,1
0.029190233,1.140470005,1
0.766960063,-0.863902703,1
0.360153698,-1.079045478,1
0.268403746,-0.978538694,1
0.856589929,0.638504462,1
0.014520566,-1.194513139,1
0.342222917,-1.120801621,1
1.163349841,0.022832663,1
0.305596727,1.042878437,1
0.492898464,-1.076768196,1
0.507958871,-0.936991956,1
0.352527005,0.981265981,1
0.40732986,0.992739749,1
1.134909933,-0.170639151,1
-0.225999388,-2.023245137,2
-0.680453787,-0.200052686,2
-1.09623802,-0.653042165,2
-0.679914401,-1.861723384,2
-0.902663552,-0.3501474,2
-0.76961769,-0.36042651,2
-1.057874877,-1.089742461,2
-0.029878998,0.00349297,2
-0.534892196,0.029873724,2
-0.521951197,-1.974084584,2
-0.840168556,-1.606031868,2
-0.755649271,-0.207016794,2
-1.006967894,-0.443268595,2
-0.546342271,-0.070564087,2
-0.792008628,-1.773650226,2
-0.346666383,-2.029087672,2
-0.975258657,-0.408757359,2
-0.33815816,0.067684788,2
-0.087390138,0.04871389,2
-0.992244559,-0.564006412,2
-0.844735562,-0.351610199,2
-0.959906653,-0.326996483,2
-0.834862256,-0.167271262,2
-0.183008215,-1.996611263,2
-1.152714346,-1.029692394,2
-0.44218313,0.065234817,2
-0.235609787,-2.08331709,2
-0.567625175,-1.87161528,2
-0.782354694,-1.869420858,2
-0.230700333,-2.03896589,2
-0.664895954,-1.919509428,2
-0.393963981,-2.00796082,2
-0.128807115,-2.033537571,2
-0.298225457,0.092918319,2
-0.828409785,-1.704568285,2
-1.065714027,-1.194311604,2
-0.512405416,-1.940169607,2
-1.006973446,-0.34840385,2
-0.639966236,-1.865219169,2
-0.261477275,-2.074051251,2
-1.079001944,-1.173816609,2
-0.967877515,-0.583659059,2
-0.833649127,-1.679107453,2
-0.686549511,-1.962991813,2
-0.769508546,-0.327671466,2
-0.111668976,0.125082625,2
-0.923476459,-1.411235068,2
-1.007292024,-1.63885256,2
-0.903163522,-0.532246364,2
-0.182309156,-0.005547406,2
-0.129776678,-2.174457732,2
-0.941547407,-1.537154461,2
-1.020305272,-0.870606821,2
-1.000000458,-1.469696521,2
-0.980904883,-1.626717028,2
-0.942377697,-0.288987877,2
-0.902290341,-0.44728193,2
-1.148597788,-0.806928156,2
-0.786736397,-0.311168654,2
-0.911468895,-1.53178205,2
-0.999629135,-0.343361353,2
-1.089273218,-0.869173048,2
-1.007906935,-0.99865462,2
-1.008855013,-0.485478839,2
-0.731042272,-0.133382146,2
-0.863603103,-1.563551969,2
-0.785079662,-1.647282538,2
-0.554092009,-2.056759796,2
-0.71614556,-0.097558782,2
-1.09392012,-0.820789907,2
-0.937093022,-0.525298668,2
-0.989285913,-1.344584639,2
-0.90165798,-1.455622758,2
-0.94024297,-0.284667682,2
-1.010970921,-0.376942764,2
-0.956059363,-0.538595704,2
-0.057776542,0.10697596,2
-0.303929214,-2.11440527,2
-1.078282882,-0.964292341,2
-0.012777855,0.013647685,2
-0.156571985,0.185135224,2
-1.17297979,-0.958358797,2
-0.997073421,-0.725931907,2
-1.113779297,-1.026655817,2
-0.743675264,-1.776699557,2
-0.02486748,0.196855443,2
-0.703747529,-0.103291178,2
-0.980170923,-1.300111246,2
-1.113262999,-0.904668526,2
-0.00388465,-2.068356825,2
-1.075588993,-1.2129132,2
-1.004912971,-0.738328734,2
-0.343946861,-2.043811742,2
-0.258624124,-0.031367723,2
-1.041579195,-1.389337584,2
-0.911755995,-1.530091782,2
-1.138860204,-0.808866812,2
-0.041540851,-2.031421811,2
-0.632988632,-1.899689168,2
-1.152579886,-1.089180526,2
-1.072262961,-0.6715439,2
-0.535085143,-2.004956816,2
-1.024632384,-1.027150608,2
-0.87447898,-1.619487138,2
-0.076768705,-2.062004158,2
-0.132950426,-2.110315016,2
-0.848094936,-1.760248574,2
-1.159174806,-1.156407204,2
-0.957380555,-0.657783435,2
-0.725328093,-1.69511392,2
-1.15086754,-0.996884941,2
-0.720137658,-0.133442342,2
-0.900680072,-1.528984203,2
-1.113463806,-0.706385432,2
-0.404934703,-0.03329037,2
-0.560727105,-1.896992148,2
-0.460622711,-1.972038016,2
-0.560903875,-0.095279518,2
-0.353951392,0.127140585,2
-0.457079029,0.010137463,2
-0.737456361,-0.088523049,2
-1.156254496,-1.001219392,2
-0.087088396,0.013036847,2
-0.558178113,0.058087536,2
-0.674948791,-0.208889027,2
-0.695629258,-1.829438085,2
-1.053542533,-0.558539831,2
-1.105782335,-0.792859156,2
-0.519950703,0.059508002,2
-0.974223288,-1.656152955,2
-1.007160088,-1.574370153,2
-1.157599282,-1.056348347,2
-0.819375859,-1.640351532,2
-0.882710074,-0.311697197,2
-0.917787592,-0.257214118,2
-0.277346689,-2.141846228,2
-0.372484189,-2.076595885,2
-0.994831671,-0.844084675,2
-1.042041812,-0.973478385,2
-0.651295839,-0.230360707,2
-0.918001205,-1.726548057,2
-0.496535851,-0.007205273,2
-0.963131366,-0.289314658,2
-0.084110525,-2.148004009,2
-0.520336401,-0.135672406,2
-0.98406477,-1.213451494,2
-0.865934053,-0.4586054,2
-1.143980864,-1.139291633,2
-0.774961372,-1.828078391,2
-0.889226255,-1.494642482,2
-0.586126383,-1.819857951,2
-0.526096039,-0.068067569,2
-0.990976785,-1.652745917,2
-1.075162031,-1.097118837,2
-0.478510004,-0.082411604,2
-0.155417697,0.060208166,2
-0.904914568,-1.580516664,2
-0.734171476,-1.842414248,2
-0.607619694,-0.072656157,2
-0.745717765,-0.243746245,2
-0.483315604,-2.007380939,2
-1.099599473,-0.876597299,2
-0.067242921,0.117367346,2
-1.129875999,-0.846780852,2
-0.723827793,-1.794580191,2
-0.22169838,-2.000614266,2
-0.56444482,-0.145309169,2
-0.430534846,-2.106407769,2
-0.98058085,-0.400111448,2
-0.965784215,-1.27042765,2
-0.02176947,0.07792262,2
-1.130760239,-1.334729465,2
-0.985953161,-0.754162445,2
-1.028597764,-1.128544354,2
-1.074458906,-1.157474952,2
-0.17410371,0.095034079,2
-0.559281512,-1.884772655,2
-0.30918171,0.048687551,2
-0.707134153,-0.092841597,2
-0.306892323,0.049384035,2
-0.751634349,-0.227705305,2
-0.604334589,-0.03616688,2
-1.126380834,-1.176444086,2
-0.961793501,-1.332533903,2
-1.002509392,-1.068990067,2
-1.119840998,-1.233074848,2
-0.648202751,-1.761875423,2
-0.891913551,-1.716671393,2
-0.172674234,-2.026465802,2
-0.603187699,-1.965168741,2
-0.783167239,-1.708362463,2
-0.895741228,-0.34155137,2
-1.139590897,-1.238903624,2
-1.061289726,-0.983019568,2
-0.876951367,-1.529111305,2
-0.164754745,-2.082990329,2
-0.71624615,-0.173677778,2
-1.088012867,-1.382368683,2
-0.01508829,-2.01071959,2
-1.120176571,-0.906619376,2
-0.631747336,-0.187511997,2
-0.458017982,0.033929005,2
-0.375725129,0.038617579,2
-0.776255308,-1.814601706,2
-0.459519733,-1.893645357,2
-0.986330509,-1.296246064,2
-0.205342139,0.0732593,2
-0.018024075,0.199839448,2
-0.332303661,-2.013707573,2
-0.513133523,0.024706372,2
-1.026781322,-0.388525099,2
-0.730478947,-0.129692159,2
-1.142794518,-1.158880692,2
-1.071910701,-1.267553202,2
-1.021158801,-0.674450734,2
-0.091829001,-2.017356997,2
-1.074481832,-1.432381861,2
-0.807268696,-1.66721683,2
-0.393795862,-2.114053695,2
-1.142290955,-0.747004124,2
-0.391460363,-0.005104638,2
-0.117786903,0.051962066,2
-0.509938554,-1.970773134,2
-1.029504088,-0.52033311,2
-1.146434198,-0.794786791,2
-1.101402947,-0.600540703,2
-0.088368182,0.122251782,2
-1.097427782,-0.918992428,2
-0.026958793,-2.136160769,2
-0.207578422,-2.161229421,2
-1.081290203,-1.297177118,2
-0.2724236,0.11177274,2
-0.387842778,0.0966737,2
-0.849230821,-0.183336831,2
-0.077212963,-2.155375291,2
-0.018293296,-2.022606353,2
-1.071530527,-0.758055194,2
-1.054492299,-1.116272961,2
-0.102399177,-2.151455123,2
-0.438544789,-0.046709039,2
-0.271991151,0.042751768,2
-0.146291345,-2.079858161,2
-0.227966592,-0.01047343,2
-0.706852105,-1.881008924,2
-0.798916703,-1.663549017,2
-0.908612501,-0.400985007,2
-0.927469018,-0.49325554,2
-0.807730353,-1.707311989,2
-1.049719064,-1.205569311,2
-0.914658114,-1.647963282,2
-1.13984839,-1.298025921,2
-0.421253091,-2.086692868,2
-0.190769454,0.173956141,2
-0.959025254,-1.473564528,2
-0.31672658,0.132593274,2
-0.213398984,-2.163615861,2
-0.869772602,-1.812484394,2
-0.532892816,-0.030449743,2
-1.052633226,-0.437913511,2
-1.062013697,-0.667584224,2
-0.153855527,-2.029568629,2
-0.349852544,-1.952818566,2
-0.91762467,-1.475423182,2
-1.107489846,-1.339411098,2
-0.780062015,-1.725060169,2
-0.968939694,-0.477182115,2
-0.787801062,-0.378186301,2
-0.18103032,-1.989239066,2
-0.603092207,-1.875764585,2
-0.488932583,-0.035498304,2
-0.371306458,0.047199426,2
-1.021239492,-1.424585888,2
-0.92226184,-0.493413681,2
-0.957167365,-0.674669745,2
-0.844455067,-0.154087403,2
-0.46543325,0.101825137,2
-0.192867892,0.135804648,2
-1.118467744,-1.368777321,2
-1.023150087,-1.100837909,2
-0.99751563,-1.623542198,2
-0.884239929,-0.250393569,2
-0.802591002,-0.213832454,2
-0.658189966,-1.753599263,2
-0.286167099,-2.119538702,2
-0.722563825,-1.850181994,2
-1.054373462,-0.791093749,2
-0.947739052,-1.727225191,2
-0.389710309,-1.944469414,2
-0.714266105,-0.256374096,2
-0.814586462,-0.202007265,2
-0.673578645,-0.216122183,2
-1.050207171,-1.18935486,2
-1.115496348,-1.38919644,2
-0.454371484,-2.032592275,2
-1.137153033,-1.042549937,2
-0.670599096,-1.852792571,2
-0.220069721,0.092732399,2
-0.993222949,-1.356643166,2
-0.534239709,-0.041952809,2
-0.814513974,-0.38814759,2
