X,Y,Class
-5.529028598170496,-0.8392052753781953,2
-8.936663921263726,-4.959514300047745,1
0.9484879366901777,0.22931198241227851,3
-6.546677887514774,0.4381049896543724,2
2.2613312689881506,2.1908328562976003,3
1.7589132701556913,-0.015597900041572021,3
-4.007087451963163,-0.7547415132555683,2
-9.80387979239927,-6.632524252804628,1
-4.29676072286553,-0.7120121565707,2
1.5661893894212757,-0.25777871613343184,3
-7.96611426772906,-4.587064669445777,1
-7.731027152901459,-6.419702281323042,1
2.811983188770693,0.9585864401675765,3
1.910469598626852,2.7950221405349134,3
0.8500086692098092,0.3196068543645091,3
-8.653881604162518,-2.8400003576197825,1
1.3848158138721418,0.6142062925820451,3
-4.824883913472333,0.26406335798252334,2
-4.3798821750049886,1.210208420676123,2
-4.929200849212341,-0.45400049155694844,2
-0.7786660241905548,-1.8744416313282057,3
-3.8660698305842884,1.5841395534082354,2
-8.3285292239631,-5.724038584983068,1
-4.168911826099032,0.3246976538616927,2
-3.136530044493455,2.760338297754991,2
-9.619377127625688,-4.0815672059994945,1
-7.149132064424849,-3.838939517440111,1
-6.50223918009026,-6.334490705500512,1
1.1528850174248926,1.521311656582772,3
2.533091910573803,0.9835007263806419,3
-5.164715576779748,-1.1939035220679315,2
1.758007706362863,-0.6233597989085216,3
1.3799795645170692,0.8226734676457728,3
1.4400021402814565,0.5361361441748661,3
0.06222830118063283,0.6039059384532531,3
-4.380714874479247,0.20553468294726768,2
-9.034619512307565,-3.7928167368434735,1
3.1151450079631013,-0.9048374735035325,3
2.7445526161490146,0.03708062327690509,3
1.1002055999420737,-0.4697714677927549,3
-6.225652483306503,0.6424045500890302,2
1.9418559745004,-0.34138300201770344,3
-9.243984456102615,-4.510557515777555,1
0.8316634825788545,0.2958699731069227,3
-7.161351255712919,-4.833386637784258,1
1.5932108207386402,-1.1316349143394813,3
2.089523074344032,1.1809603598067975,3
2.5502996805995446,2.2118896041260236,3
-4.621720910792916,1.470998983138585,2
-10.979703325473059,-5.284468167306527,1
0.2971883449914883,1.090699882515672,3
-10.846880889338479,-5.001862028336539,1
4.193498469849541,-1.3903739161720332,3
-7.198075658451328,-4.309338258536304,1
3.4688522412803753,1.3676328409361895,3
1.9264332423005424,0.23745806317251816,3
-0.38474196698730223,-0.5300304877393764,3
-3.748175494262901,0.2833199507259034,2
-5.143747364899214,-1.1996123610358953,2
2.8874832771592844,0.26080512350384955,3
-4.711441699844146,-0.39916484204040187,2
-6.758009005871308,-6.238847701292045,1
-3.2121295715243607,1.6878969351150648,2
1.1899933046364881,-2.2692546072477264,3
-7.726345754508519,-4.986580443641356,1
-5.598868673843867,0.2313056513904644,2
-11.443566168125034,-4.219559247756214,1
-5.089746560372301,-0.7880091898125047,2
-6.248430128537318,0.03857485438849081,2
3.2983367961862706,1.1205745340812827,3
-8.85019554330768,-5.675253423381191,1
-8.377758258046153,-7.9778595330979565,1
-3.071849801784812,-0.07791414793263557,2
-10.436677814054214,-6.121024000218447,1
-3.0427141501923187,0.4068925395657699,2
1.790110932702162,0.6228922496426306,3
-5.077907521517168,-1.576529798821381,2
0.5835242575210478,0.5805442439125511,3
2.933713697923515,0.9821957351451173,3
-8.448573381348853,-6.771285667990499,1
-2.6916937277117228,-0.6020841242294616,2
-3.536992033991432,0.21595841475696456,2
-8.970826921633325,-5.7345333885152865,1
-4.8341302226283736,1.7715044157542,2
-6.221524811216373,-0.7596902393476367,2
-6.853650120796347,-0.2431081545328534,2
-4.560512491305844,-1.5651109709957058,2
-3.9032045303422636,-0.40152440077740953,2
-8.096879226139752,-5.048515589133371,1
3.248576497708005,-0.5134241172884251,3
2.5122856494966044,-0.21383461095986755,3
-2.7630423938195845,0.40250679059862665,2
-8.709800012409785,-4.499389117467984,1
-3.282575971077055,-0.14963158812411437,2
1.6958627459254627,2.8775282912088933,3
-9.439485664281749,-4.287305569525551,1
-4.165129887678491,-0.5509148799200204,2
-6.972465149227295,-6.068775579959741,1
1.3669774247138324,-0.4441581523842011,3
-3.507500648863874,0.08409435071232771,2
1.9540683825560188,1.1555172232805733,3
-4.6725532783502715,1.295534479743334,2
4.028406934852855,-0.006468219465337599,3
-8.887599615269929,-4.025552539439481,1
-4.165821879020318,0.6428264895989064,2
-7.3638137757011,-4.979332536669583,1
0.9049488869892195,-1.271178113935237,3
-9.614465599517557,-4.844286089823736,1
1.8725412558591743,1.3825834784177906,3
-5.211007357407865,-0.630776622186047,2
-5.0352868997912115,1.1095360776847043,2
-5.321811077675632,-0.41123387667120564,2
1.2415938794518357,1.790715628527965,3
-9.420967426333545,-7.990576387285029,1
-9.736749906672616,-3.3227828217952577,1
-4.392095828301326,0.7688214159192764,2
-7.795163081816826,-6.309334758222828,1
-8.786436088365207,-6.594131650469377,1
1.3420551685708868,0.6309850566902483,3
-0.14284675255608947,0.18892105921756186,3
-5.097131443297336,-0.17953545305641322,2
-7.976523224999229,-4.524202191658037,1
-5.181808332898288,0.623580478990877,2
-6.659092131295946,-5.797239426363442,1
-10.270574126268627,-4.036167613501475,1
-3.680713388638425,1.3674923872511624,2
-10.036665851548058,-3.708631360371718,1
1.7066388463320428,0.9705960525460184,3
-7.417807817787929,-5.309481588502953,1
-5.8482394852106445,-2.8384923520707335,2
-3.5771618623465207,-0.968439778782787,2
-11.26884467732853,-4.683460227751848,1
3.429987788741869,1.3275919517474222,3
-3.885552279798583,1.6038043670748567,2
-3.4175192652082735,-0.847071816925389,2
-4.611984723697649,0.4669682836377763,2
0.20133261412859915,0.2052177232115696,3
-3.612419168187057,-0.02284514511403639,2
4.0420286720107015,2.0911866800429584,3
-8.59485620586209,-6.5418522991816195,1
-5.807521631004786,0.11777042775946958,2
-8.498770602277554,-4.051226154308267,1
-10.493759843680724,-6.734251952592922,1
-4.967357075548081,-0.15209587791836104,2
3.042811371109824,-0.63953091518686,3
-9.145896676035361,-4.6771624010184265,1
0.32402733787994853,0.8552632252472372,3
4.848588236471568,-0.7817389176388867,3
-8.389810402594602,-5.159525254351327,1
-3.2854655728257316,0.25356915796063384,2
-9.629848672448041,-6.052478164980414,1
-4.985697967568084,0.8564486828271192,2
-8.30393391355147,-6.415327809022324,1
-11.048152212847508,-6.0485061117719106,1
2.9178681118855145,0.8502949493536108,3
0.626745255193514,-0.15637291025357158,3
-8.997523967902286,-4.732919953635842,1
0.20927791179308275,-0.09415053187110567,3
-9.079390976279182,-4.853816252587206,1
3.0389462146246125,0.46770165155285975,3
-3.6932168104081464,-0.05470492320965581,2
-8.91486698952594,-4.1147944297600905,1
-4.713822586085177,1.5135512431415374,2
-8.067868866436832,-4.820426970057071,1
0.30991307162207726,1.8791019458192209,3
-5.158469519166919,-1.0969204076938823,2
-6.762811673642247,1.4603869133846095,2
-4.067054508971236,0.424927897043296,2
-8.59364477031837,-4.248311020798361,1
-9.395365120008288,-4.772617748043521,1
-9.004678860140102,-5.113922789215651,1
-9.527012876809957,-6.512806051374831,1
5.199505515348277,-0.03090490892088693,3
2.688642388343066,0.6093133331911191,3
1.492318164231364,1.2333553273949918,3
0.6765649215681111,0.011442584747111184,3
-7.351737730196238,-4.729079693360698,1
-7.90684227452344,-5.70114448465465,1
-5.902750647043089,-4.57440129465378,1
2.4699765104912643,-0.9679686234166471,3
-8.100652379518296,-5.226424185265789,1
1.9616336684082567,0.48662841500978493,3
-4.1505389305225036,0.8172116275925492,2
-4.492759448766572,-0.5729013437884576,2
-8.48487548710149,-3.590876037902134,1
2.882591034961705,1.352838782811228,3
-10.92761703456165,-5.091768827757829,1
-5.43693168486212,-0.040375433829903246,2
-9.724275313001574,-6.191303270434981,1
-5.335107060458905,-1.3191460447870742,2
-9.06695278214144,-5.081504797699145,1
-8.53764075588465,-5.017407244407112,1
-2.2372590075614616,1.015110047334968,2
-4.07107338822854,0.06486794038852617,2
0.9100456765113514,0.4450600709420146,3
-4.450142727454454,-0.4705224128482829,2
3.4434257715539167,0.8660004562598396,3
-6.761009730744453,-0.2601105626286119,2
-4.203976650072435,-0.3684046059655672,2
-8.80741028696545,-6.983652313945605,1
-4.539771026314736,-0.9988958234735554,2
-5.254740825734278,0.14490485487682644,2
-4.646766720245313,-1.8229347094160095,2
1.7966979953611038,-0.20789719794592365,3
0.9733760212698174,0.8168219058252564,3
-4.774019455137097,0.3093613108519677,2
0.925312071389593,0.02603214839886414,3
-5.919358337141579,-1.5547782665514533,2
2.003484537363947,0.6674582130312956,3
3.993190189840007,1.2105486881165546,3
-8.151048195310606,-5.800431421552965,1
-0.23424795816117427,-0.18251534382970358,3
-8.906400464472119,-4.328007144268185,1
-6.090683478017525,0.4197116837922529,2
-9.743865659548199,-5.660523798946299,1
-7.469704774969464,-7.6230780553926785,1
3.69512338091618,-0.36904873772115654,3
0.18130013838610126,-0.20238631387982853,3
-7.7409486513148655,-4.6899042115328236,1
3.061724271802584,0.4084459654776834,3
2.8077847497042447,1.1328718404996727,3
-10.059944958656429,-6.767688254952153,1
-8.542956438129274,-7.568524725459042,1
-7.620349649260402,-6.674248843322288,1
-4.336221445345309,0.48596336557882697,2
-5.7428411307007305,-0.453503991818065,2
2.0400546749312656,0.86661615003307,3
-3.7577999219278655,-0.3480765965209694,2
-7.449538464352019,-5.329166354105195,1
-10.919830470232991,-4.780124916931353,1
3.8326072629908676,1.9258219130337586,3
-3.571246180200765,-0.6793217854438746,2
2.8823169140540177,2.1177223145193205,3
-5.6023449241060925,0.9046895791801002,2
-5.790879802122015,0.1583799577702359,2
-3.767559937970118,-0.37849423201643906,2
-5.735185644034926,-3.5956669466088025,2
2.575211386489324,0.9729095919292573,3
-2.8454799492881695,0.8300924784679012,2
0.9804569627560826,-0.9604559657141534,3
-9.327046945294809,-5.657732473266048,1
0.43702201259826423,-0.21848778851533646,3
-7.836186827765743,-4.419622428030849,1
-8.3360471506767,-5.549761298582235,1
-8.783715407269186,-7.317139582539274,1
-5.549100340613572,1.6369411982804454,2
2.162595092216983,0.3306138312097202,3
2.890508531257171,-1.2700182118002725,3
-9.509639508403811,-4.428143120522334,1
-9.90785215755903,-3.3974324491303163,1
-8.065551118503016,-7.155038015471479,1
1.4548799640844994,-0.3087364006195704,3
-3.8384967938371095,0.929083277327454,2
-6.642551582892633,0.543324702217321,2
-11.219833158535785,-3.945116606601183,1
-0.042189755354830494,-0.9775443697003379,3
1.3070624246283975,0.9147199089673156,3
0.7295330242231202,-0.043716876563176355,3
-6.86026320454666,0.22674114825851668,2
1.1438334738507248,0.25959843075925315,3
-9.468690594894465,-4.548248190106421,1
0.5692644766479706,1.0462943661282553,3
0.37454515505203134,-0.272321071621923,3
-8.556095335169148,-7.879007876037901,1
-9.116173632389986,-5.24791329837257,1
3.2186886216608466,-0.3763812531559113,3
-4.950487379050359,-2.5170416198838876,2
-9.9389727697556,-4.3887060406288825,1
-8.550326060795683,-6.133617787739775,1
-3.167634211635627,-0.1547171927336108,2
1.4897761711155684,1.8643381435465658,3
2.1249355492967577,-0.7650172244168196,3
-8.607459120217518,-6.163067635058683,1
-4.575761909601888,1.0798572742263395,2
-5.8474809273162744,0.08131424821622724,2
3.4810417329242362,-0.8536253956968765,3
-3.8185236428133256,-0.910830144680949,2
3.6614837195222485,-0.1401592059042267,3
1.2082868080060016,1.1688651665272922,3
-10.63071089681575,-5.4692993408236195,1
-3.991853982501407,1.0878991710717592,2
-4.317426058394814,1.2950823639679443,2
1.2485677154157546,2.56070001446211,3
2.5604786102398083,1.0162769751974676,3
2.9786155861373285,-0.9896776960967704,3
-7.155531114625649,-7.187091786029653,1
-4.617994332632808,1.1709641710503573,2
1.8589926617563566,0.31013627903531116,3
1.3560471636016322,-0.9041840631533684,3
1.4486577044571414,0.30908823284837394,3
0.5813053422948486,0.26752911085386916,3
-8.169308811737062,-5.502741087424444,1
-6.175804323718278,-5.149915996342733,1
3.35158147686613,1.1501306358592709,3
-9.056761336563673,-6.401346743940603,1
-4.5837745884810115,0.574808377642183,2
1.096253228473076,-0.35445545907840315,3
1.327965029174857,1.9349796484501471,3
1.1890750140521917,0.5279465852301021,3
-3.5154589534502523,0.6184487702907373,2
-10.654266968011475,-5.597893279037716,1
-7.502855088112764,0.8232503750226662,2
-5.239517052872699,0.6364636867789278,2
-6.284116941744565,0.6823931962035904,2
-9.845276298850582,-3.7504500902029383,1
-5.983873139294674,-1.1747331528906269,2
-5.682143464285376,0.6422548736709187,2
1.7070824668378648,0.22642050763482108,3
2.6179777335851804,0.20953720012185095,3
-9.08683594328461,-5.324876823082434,1
-9.711307895618631,-6.741982541944354,1
-8.662933612677968,-5.742600516480652,1
-3.2563720315722264,-0.2243100669763486,2
-9.94969144700255,-5.913786934147486,1
-4.1275004598114196,-1.3017612999326158,2
-8.37232698725776,-5.308634864273196,1
-4.315197378625762,0.17427549961040767,2
1.0189677031594688,-0.30560748605843535,3
-4.588455349379878,-1.5082380779680034,2
-4.2426327722109605,0.9215454021763068,2
1.6459506330141807,2.059896564237277,3
4.42989971748753,0.5165087262875556,3
-8.974315139867329,-6.100052522713304,1
-4.436191004450297,-1.0195775907419953,2
1.2459365224036356,2.690365859293488,3
-10.001992515365828,-5.05041395571202,1
-10.104770059311214,-4.3851305983485505,1
-4.803875621121856,0.6288972292674856,2
-9.240471312738848,-6.420004589160064,1
1.3432973699377613,-0.6370699995279481,3
2.240822275311867,0.26601733443521847,3
-11.809558616952723,-2.8329187822397754,1
-4.371851522449849,-1.2319302405049066,2
-8.361129518960173,-3.9348307736929593,1
-0.14262317913191147,1.8619334159789636,3
1.995693905084274,-0.11920290085930862,3
-3.8739694972687535,-0.5724739917219205,2
2.1372970638403728,3.389819572159253,3
-3.349089664499634,2.9851831604561814,2
0.9879654369823806,0.7146852087744263,3
-9.051832558355176,-5.759213745029872,1
-3.48056598526444,-0.7955118713720042,2
-4.059801695102901,0.6788139641571637,2
3.403154762791943,0.020574582936938368,3
-5.371044553284083,-2.199880606279664,2
-4.332152211148249,-0.27812169497438133,2
3.804653922811334,-0.18629276113742887,3
0.1435368711385243,-1.1582040751482858,3
-9.823893384857435,-6.145320689790337,1
-8.700859405216777,-4.684896208756329,1
-4.066180144576042,-1.4638735269845968,2
2.215411265166687,-0.4181744060110717,3
-5.003565630455583,0.16296276935063905,2
-8.289970866689515,-4.721715101601714,1
-8.702038816872172,-6.470828664694442,1
-0.526835772263079,0.348088222942581,3
-8.330378673329099,-4.213562716717508,1
-8.008928271055852,-5.806143697897486,1
-7.378964180906675,-6.104258079385773,1
-9.225164125753212,-6.370759083023301,1
3.420397603723025,0.5897543150519647,3
-9.38459047655247,-7.353889652832438,1
-6.149759153363207,1.9248980728760219,2
-4.581228847648964,0.17889561089082984,2
-8.804199558947383,-4.490905535509274,1
-2.4128950985246393,0.7521967360124759,2
-2.891039805879183,0.9307905135795937,2
2.8287774575451277,-0.771619293696898,3
2.4338950948315667,1.3395562120531315,3
-3.9271468133250713,0.8256422204083345,2
-10.068226950018285,-5.942378453763543,1
2.3730856269854614,1.6711373585835172,3
-3.9828849171681373,-1.1290269119635552,2
-9.781696312374299,-4.750793979791662,1
-6.753674809037077,-0.9992116540824896,2
-5.8817658064738625,-3.9348641204693635,1
-9.244656104550845,-5.464958818613992,1
-4.692963816142121,-0.22759802524642153,2
1.2591986547212857,0.3441122467153257,3
2.848990306236248,-0.15353472775755084,3
-9.645571543650016,-6.141129617405713,1
-9.130792254562316,-5.077856869711957,1
-4.348655899104121,1.0063725568522444,2
-4.853200813851497,-0.6850572667008196,2
-4.343414836510855,-0.41968956290941806,2
3.09516650113756,0.9961840051239416,3
3.6731249761273332,1.4131239371291215,3
-1.914579164321827,0.18955633951600742,2
-3.2108997598958893,-1.2680058929235454,2
-5.652142407853786,0.3403211392276466,2
-8.63724788329439,-5.846101811698178,1
-10.057600735849352,-6.111059840216087,1
-5.7776382882373225,-0.304470866979181,2
-8.495071171165444,-5.642151869929621,1
-5.536708164049256,1.7664054339133826,2
-5.063702371870413,2.066213930231543,2
0.33345482297503537,0.8952188899206808,3
-7.479834879664585,-5.603431469185058,1
-7.166813830146083,-4.294784371889829,1
0.3761833328252173,-0.034491248356828264,3
-3.474505779907525,-0.901273031468943,2
2.67789087853215,0.1424662259026217,3
-8.854549720040312,-6.333011013490179,1
2.426229647983972,1.4139208139704005,3
2.890364168832568,0.6357972010752351,3
-2.8059380345470335,-0.4412859370012401,2
2.527934222363039,0.7065818465564291,3
-5.702040715511569,-0.5118293661057027,2
-9.763109686697286,-6.307027649007269,1
-7.947706461854231,-6.347666258541118,1
0.692361775980354,2.2831288480235514,3
-8.361803112015574,-6.449444079601131,1
-4.967684069108885,-0.6232142933334447,2
-9.918955244549466,-6.453915564460112,1
-9.981241630620165,-3.528002402760671,1
3.098791347735412,-0.7644107883543076,3
1.5841252525624054,0.7497017362052572,3
2.946022476294726,0.3059603180666727,3
1.0263948343477585,-1.7284778005477652,3
3.367480738978508,-1.1574979879999214,3
-9.382646673211754,-5.232562819284247,1
-2.7943727144844086,0.47505527199585573,2
2.0832364302437396,1.3290856633502217,3
-3.6613765356690013,-0.5828254177867954,2
0.7263096147915704,-0.28268103395680744,3
0.8542322503525321,0.3572143553176029,3
-7.240291906072141,-6.821187399482733,1
2.863567002311937,0.05735758625228865,3
-4.82095367333071,0.4096347113464107,2
-10.555015843781522,-5.878887049385124,1
-0.5804645589857622,2.3576871651172775,3
-7.403161044500143,-7.448905907779989,1
-10.41916766884207,-6.650234898181276,1
-10.187944568380962,-5.136478290377624,1
0.6811132000772284,-0.025311366574665706,3
3.5372862283482416,-0.845324256697843,3
2.951837229213754,0.3984427275701023,3
-3.834469057951741,1.5901427193229478,2
0.805567514308742,-0.4341515437176442,3
1.023934104197274,-0.2980451173632336,3
3.3100591040947887,0.9688219047683211,3
2.4720976131895775,1.5300341075314905,3
1.9478082212354322,1.4090285628195964,3
-8.750903899585946,-5.994227847666356,1
-8.506436518304868,-3.7290785113129536,1
2.86042452932475,-1.424597820493215,3
0.9181988305723439,-0.8689607596855691,3
-8.517417855069349,-4.731480140257509,1
2.2781107015721513,-0.3344595188457572,3
4.369126773438366,-0.33025227038511107,3
-9.160103427413711,-6.650336196720721,1
-2.4864030781557447,0.9994128648217455,2
-10.478320826409465,-6.718608300942868,1
-7.210890605539239,-4.812145483431612,1
-4.623962793778515,-0.3699413759925691,2
-2.322130761255312,-0.19892493774472952,2
-4.1876025451402334,-1.8470152087167326,2
-11.771500330381391,-6.8181404227088915,1
-2.937975951808787,0.6770644830322794,2
-3.946679705944814,-0.14689477605875254,2
-3.1865732008643914,-0.23332849522617122,2
0.55061465466052,-0.11035718786530868,3
-8.683417170949184,-6.11692096209759,1
-5.102028563037633,0.9235909043689247,2
1.5380139546837286,-0.8568763721907453,3
-5.030587108006989,-0.39693402643559866,2
-3.5520238447830055,1.1073049242730206,2
2.6738259586428454,-0.37608113155438216,3
2.372311664773469,-1.2137126787959218,3
3.2575368470857287,-0.25056814339303324,3
-8.558066480817667,-5.48239401737353,1
-4.626803808559459,-0.2235223214333371,2
-4.698622805400792,0.34166623462562273,2
-3.9520150350638286,2.0325212846875687,2
-7.309842558728762,-4.735400140983533,1
-6.527150544091028,1.2291849486407407,2
-3.3451412352847,-0.2846815886805059,2
-3.2637155257823167,0.8351155387401965,2
-9.500487851642484,-5.971528802220294,1
-3.6326300098819315,-1.6747151549533241,2
-9.617718029705856,-5.140186557247457,1
1.8593443842097974,-0.42585895715778577,3
-9.97359343474961,-6.332707220696376,1
2.805976689159089,-0.472766706513692,3
-9.152513375109324,-5.118396624773366,1
1.6424649268241276,-0.8849358281530999,3
2.477498199040421,0.5323067853321322,3
-7.5043955359175705,-6.392240009423781,1
-9.526026166955054,-6.727024123286963,1
-10.499931474968767,-5.158619475897499,1
-9.439089248400279,-5.805525266673597,1
-9.218904641046967,-5.9352227290439705,1
-2.867887693530634,-0.09971474506547667,2
-7.337660128842169,-4.951156861852577,1
-6.036541367228152,-1.8214114401862604,2
-6.081920713189256,1.9454373265143956,2
3.904564907431965,-1.5482340318575862,3
-4.9838676703216995,0.5385631325288321,2
-8.103576570902934,-8.309363426050176,1
1.2442832103376378,1.4423706311278461,3
-9.681347687369426,-4.864059445536135,1
-7.53870715140266,-5.283830914524982,1
-9.969966854623939,-6.965084754723145,1
-10.13843161081379,-5.108802374158612,1
1.908937273416425,1.5537812015450094,3
-8.27737861616216,-6.916747109436674,1
-5.023274671173625,0.04827742994283088,2
-6.293497764294818,-1.0432292106041325,2
-8.46600105458309,-5.5567677718850295,1
1.2178237890684755,1.137873738756133,3
-8.048771274393895,-6.680502563979603,1
-2.985254936980561,-0.9197201661078029,2
2.2139560407901087,1.0727907229080342,3
-4.231120213554839,2.303628580185151,2
-8.745672564942836,-4.354665145167161,1
2.1262259325933845,-0.8408488262327183,3
-8.351781998540124,-4.728850863824147,1
-4.857731024539429,1.5741180048107868,2
-10.338174626238832,-5.16834247401605,1
1.7781723161517746,-0.921543209744123,3
-8.733798012520568,-5.077548244444015,1
-4.0051069550349805,1.6202692155585585,2
-10.948945392901344,-3.9206788346927435,1
